1, 24139
2, 3765
3, 1180
4, 551
5, 297
6, 182
7, 116
8, 74
9, 81
10, 53
11, 47
12, 33
13, 25
14, 16
15, 16
16, 9
17, 23
18, 11
19, 11
20, 9
21, 5
22, 6
23, 9
24, 10
25, 7
26, 6
27, 6
28, 4
29, 4
30, 1
31, 2
32, 5
33, 5
34, 2
36, 5
37, 2
39, 1
40, 2
41, 2
42, 1
43, 3
44, 2
46, 1
47, 2
50, 1
51, 2
52, 1
54, 1
55, 1
56, 1
57, 1
61, 2
64, 1
65, 2
67, 1
68, 1
69, 1
73, 1
77, 1
92, 1
96, 1
97, 1
101, 1
112, 1
131, 1
165, 1
176, 1
200, 1
257, 1
